,x,y,prf_size,prf_ampl,bold_bsl,surr_ampl,surr_size,r2,size ratio,suppression index,ecc,polar,roi,session,ses,subject,fwhmax,halfmax,fwmin,min_profile
806,1.3749705570678563,-1.3189774701065777,1.2968490576722966,0.019920491369716704,0.0,0.003214088388729045,4.663911226580397,0.6903446684404206,3.5963408378085355,2.0867934185062325,1.905320340376452,-0.7646163868531686,V2,2,placebo,001,2.7627627849578857,7.967967987060547,0.008352029137313366,-0.0020537441596388817
807,1.9039388523944492,-1.1011507111238164,1.1558655848357853,0.020941350196649073,0.0,0.002622128003796715,4.629475265833183,0.698636147350015,4.005202098383175,2.008621371980417,2.1994353917006926,-0.5243512701674694,V2,2,placebo,001,2.522522449493408,7.407407283782959,0.009158053435385227,-0.0017805678071454167
842,1.0331623743993437,-0.648043604142446,1.7655278427345764,0.07843853710464,0.0,0.061390639502143816,2.0042721549047986,0.7792526224111679,1.1352254585803856,1.008641693088772,1.2195839473953487,-0.5602104506865522,V2,2,placebo,001,2.9229228496551514,7.487487316131592,0.008522957563400269,-0.002444688230752945
851,0.823019439163395,-0.52122637217562,1.9043992919144035,0.14228401949635866,0.0,0.12568388391128954,2.0383014992899158,0.758769047041294,1.0703120442987073,1.0119156035095866,0.9741857770939726,-0.5645526803429429,V2,2,placebo,001,3.0030031204223633,7.727727890014648,0.008299164474010468,-0.0026775002479553223
969,2.273206451944913,-3.427629920558172,2.250684211999377,0.08665923495169617,0.0,0.0776879283282764,2.4092884729506125,0.7286887814258716,1.0704693533218244,1.0272760579227462,4.112920427806695,-0.9851971010367551,V2,2,placebo,001,3.4834835529327393,8.848849296569824,0.004485279321670532,-0.0018390314653515816
972,1.6390251234179662,-2.8367984257446768,1.7984083986345651,0.0200041696738355,0.0,0.010168073586065004,2.726934392216701,0.7190523801304165,1.5163043023415124,1.1686672813495336,3.276252228309468,-1.0468806703847515,V2,2,placebo,001,3.163163185119629,8.288288116455078,0.004917564801871777,-0.0017980269622057676
975,1.6349260438924353,-2.626916745280732,1.5302108040484854,0.014992547770352966,0.0,0.004851824817824875,2.9490186340144113,0.6998351037543662,1.927197629380331,1.2019383044817664,3.0941355425440045,-1.014087226499507,V2,2,placebo,001,3.0030031204223633,7.887887954711914,0.005069775972515345,-0.0014426757115870714
976,2.3866992748081945,-2.549329645592999,1.9132518699389847,0.014482908675955359,0.0,0.007690360943773475,2.7199150678798163,0.679823795234801,1.4216189256705427,1.0731423265310442,3.4921934468567586,-0.8183338621476067,V2,2,placebo,001,3.4034035205841064,8.768768310546875,0.003395981388166547,-0.0010491237044334412
983,1.3795455057126882,-2.350984437986453,1.312454475655611,0.014944737441053844,0.0,0.0032553734930239925,3.2537471461204723,0.6522999760169765,2.4791314338694503,1.3387874648706795,2.7258528261787274,-1.0401431005900887,V2,2,placebo,001,2.682682752609253,7.407407283782959,0.005843843333423138,-0.0014243468176573515
984,1.8086582836644742,-2.216560664397238,1.316897551714402,0.012392355465412968,0.0,0.0028883097594614823,2.9643079713370377,0.6457492196374237,2.250978420817896,1.180952877272345,2.8608365849906994,-0.8863900993687331,V2,2,placebo,001,2.682682752609253,7.327327251434326,0.004751339554786682,-0.0010871856939047575
1014,1.5962648559383799,-1.6199381859403466,1.2622766717413736,0.020539873503557373,0.0,0.004778591400076075,2.90760893948789,0.6712492582104347,2.303464053943656,1.2344258603198612,2.27426058677797,-0.7927586758322593,V2,2,placebo,001,2.60260272026062,7.007007122039795,0.00787940714508295,-0.001875916961580515
1015,1.828468261640368,-1.4071869432932027,1.233178497979358,0.02041277762127291,0.0,0.003107624661963812,4.242453329351763,0.6870872460247606,3.4402589213996957,1.801808844860411,2.307264890991283,-0.655926788871166,V2,2,placebo,001,2.60260272026062,7.567567348480225,0.0086512491106987,-0.0019035249715670943
1025,1.245761360985747,-1.5143216420322883,1.2087864902094008,0.017789827987316976,0.0,0.002548060921116933,3.6790050593377566,0.692051833758857,3.0435524297598944,1.32678219095794,1.9608904620229113,-0.8823943492717826,V2,2,placebo,001,2.60260272026062,7.407407283782959,0.0076196822337806225,-0.0013723248848691583
1026,2.261362196252096,-1.076417796308123,1.2591455137253116,0.029769585613256953,0.0,0.005204826430957961,3.523260918600067,0.7491553556347448,2.7981364188608646,1.3688984446232118,2.5044828318131747,-0.4442673160453561,V2,2,placebo,001,2.682682752609253,7.407407283782959,0.012280539609491825,-0.002601799787953496
1036,1.8036325003863505,-0.615715444392207,1.1816697427524072,0.020092708456505282,0.0,0.003400095507082465,3.2069519596119576,0.7443181219608466,2.7139156090619334,1.246365191070267,1.905832024317204,-0.32897070890901065,V2,2,placebo,001,2.522522449493408,7.007007122039795,0.008344898000359535,-0.0016242311103269458
1042,1.3802388861145896,-0.4324039178405916,1.7764729359838913,0.1445197780427087,0.0,0.1293506454838948,1.881443945219514,0.761520358064819,1.0590895628688455,1.0039375323714173,1.4463860241673854,-0.3035970833651814,V2,2,placebo,001,2.8428428173065186,7.247247219085693,0.007583633065223694,-0.002195024862885475
1043,1.562459520537704,-0.33731991213733514,1.5260301327830952,0.022966973416103143,0.0,0.010414543915184342,2.3738704794130583,0.7638870120292409,1.5555855866906871,1.0972972959095257,1.5984569047813744,-0.2126270035024016,V2,2,placebo,001,2.8428428173065186,7.327327251434326,0.006275412160903215,-0.0018785406136885285
1048,1.0735009151369934,-0.638630236983981,1.7875659520619196,0.10884412704060682,0.0,0.09020461880547521,1.9700815303882255,0.7809317683500692,1.102102850032346,1.0066257274944435,1.2491007943277348,-0.536664186870649,V2,2,placebo,001,2.9229228496551514,7.407407283782959,0.009318672120571136,-0.0026847710832953453
