,x,y,prf_size,prf_ampl,bold_bsl,r2,ecc,polar,roi,session,ses,subject,fwhmax,halfmax
1588,2.525717195251102,-0.6106801023622734,0.39707109382333156,0.045492606218682834,0.0,0.5936244088592431,2.59849524490777,-0.23723191866059878,v1,2,placebo,001,0.9209209084510803,0.02271740883588791
1589,2.1389620815312687,-0.6362707636649159,0.44409132869076,0.03378625238787692,0.0,0.5486864948839278,2.231591197088596,-0.28913138014465734,v1,2,placebo,001,1.0810810327529907,0.016875969246029854
1590,2.0370360470138866,-0.5848690132361268,0.44408805819304564,0.03070048325658847,0.0,0.5029625578091336,2.119336598909612,-0.2795966322317139,v1,2,placebo,001,1.0810810327529907,0.015334650874137878
1591,1.8763468328796962,-0.6568543748223642,0.4547656392502015,0.03270959081223728,0.0,0.5327770159945096,1.9879977633239292,-0.33673795698930364,v1,2,placebo,001,1.0810810327529907,0.016338955610990524
1592,1.759300922194728,-0.6829177557375704,0.5727974738420215,0.025613082427475557,0.0,0.6096334999764426,1.8871980277482436,-0.3702715854600319,v1,2,placebo,001,1.3213213682174683,0.01279872190207243
1596,1.7248574881300367,-0.43503779924449304,0.45045174213495676,0.04302003024046673,0.0,0.6112356344726699,1.7788735877317847,-0.24706384329262165,v1,2,placebo,001,1.0810810327529907,0.02148878015577793
1597,1.616047426098727,-0.16442678284331208,0.3724188907843465,0.05403317757780004,0.0,0.6056697959254403,1.624390793595101,-0.10139732295282437,v1,2,placebo,001,0.8408408164978027,0.026977581903338432
1602,1.4475918719189562,-0.2202283767785045,0.47923258214808667,0.038275965057791086,0.0,0.6721976676600463,1.4642481912518528,-0.1509766266482185,v1,2,placebo,001,1.161161184310913,0.019121291115880013
1608,1.1407398403494802,0.16079082401542052,0.33174460435853165,0.054095388284886685,0.0,0.48668877965117363,1.1520160903599028,0.1400306034468142,v1,2,placebo,001,0.7607607841491699,0.02699848636984825
1611,1.2912986010874175,-0.23658960897943657,0.3320730699218887,0.07301402704382365,0.0,0.6332447820292908,1.3127934796636385,-0.18120853528477218,v1,2,placebo,001,0.7607607841491699,0.03644073009490967
1612,1.2157175534266342,0.04765656774037305,0.3328336170353028,0.06110523317490724,0.0,0.4748236382155966,1.21665127220516,0.03918030080950701,v1,2,placebo,001,0.7607607841491699,0.030497396364808083
1616,0.944689523771139,0.08324264995338797,0.33291652917351944,0.0810809152948084,0.0,0.6385342774108731,0.9483499539169091,0.0878894071828169,v1,2,placebo,001,0.7607607841491699,0.04046722128987312
1621,0.8416437481991985,-0.0581252850719079,0.33331422565601426,0.10271268237993535,0.0,0.5923515426474395,0.8436484739792317,-0.06895214165800072,v1,2,placebo,001,0.7607607841491699,0.05126379057765007
1625,0.8304593432443685,0.06345297818035418,0.3706675079015794,0.07598643496117173,0.0,0.6090613543347143,0.8328799440626629,0.07625891505803378,v1,2,placebo,001,0.8408408164978027,0.037937842309474945
1637,0.5496593097734357,-0.06347451343099757,0.5637277283093077,0.013879208980707776,0.0,0.41908987363315675,0.5533121819334106,-0.11497047785581292,v1,2,placebo,001,1.3213213682174683,0.006935229524970055
1904,4.080854131880435,-1.456448532167172,0.8039638580175043,0.027104373063234967,0.0,0.6316651547195491,4.332968125031331,-0.3428067335201818,v1,2,placebo,001,1.881881833076477,0.013547984883189201
