,x,y,prf_size,prf_ampl,bold_bsl,surr_ampl,surr_size,r2,size ratio,suppression index,ecc,polar,roi,session,ses,subject,fwhmax,halfmax,fwmin,min_profile
1589,2.05042815735538,-0.6289907941533799,1.531303960169367,0.12311585340011154,0.0,0.11134249808163373,1.6125618705289773,0.6890153892400779,1.053064520482676,1.002898410259751,2.144734260370146,-0.29764768038024014,v1,2,placebo,001,2.4424424171447754,6.206206321716309,0.00588570162653923,-0.0016824528574943542
1590,1.9299945577507576,-0.6021648140052241,1.1974412893771464,0.015805655764940862,0.0,0.004666598508991768,2.310270751116169,0.6432441586925094,1.9293394771094496,1.0990190495886238,2.0217520758425076,-0.3024323623221767,v1,2,placebo,001,2.3623623847961426,6.286286354064941,0.005568510852754116,-0.0013452698476612568
1591,1.746019887837303,-0.6673314097135664,1.1234717132377994,0.013736322874081969,0.0,0.0020843860232114663,3.5401570045595694,0.6969656141185971,3.1510869057459243,1.5067056747043386,1.8692021450644882,-0.365069312609781,v1,2,placebo,001,2.3623623847961426,6.846847057342529,0.005824894644320011,-0.0011736075393855572
1592,1.6839556285153054,-0.6562294404923017,1.320059037864137,0.016819012868189084,0.0,0.004982805419946741,2.5086548826133086,0.7301594604207786,1.9004111260601846,1.0699624931420788,1.8073028626594982,-0.37159149394435703,v1,2,placebo,001,2.60260272026062,6.926927089691162,0.005917215719819069,-0.0013829672243446112
1596,1.5931362306869554,-0.43945113696707566,1.674245759982982,0.20126134797892312,0.0,0.1882013514459647,1.732850841474459,0.7572700599583921,1.0350038703350652,1.0017199155367662,1.6526343670966956,-0.2691472405105098,v1,2,placebo,001,2.682682752609253,6.766766548156738,0.006529100239276886,-0.001857161521911621
1602,1.431899341117396,-0.23702285121400557,1.550457904853015,0.08006658095270618,0.0,0.0671158122230711,1.6840955581580646,0.7702018906282834,1.0861923776754963,0.9889789969131035,1.4513840136538811,-0.16404290411961583,v1,2,placebo,001,2.60260272026062,6.606606483459473,0.006474420428276062,-0.0015282081440091133
1637,0.5023075221738627,-0.0878189639538024,1.643207848409168,0.17085983132084184,0.0,0.16460816542578427,1.6724480777084307,0.5053361125683191,1.0177946017769883,0.9980026342975722,0.5099264822132351,-0.17308175610699947,v1,2,placebo,001,2.682682752609253,6.6866865158081055,0.0031253769993782043,-0.0007562022656202316
1904,4.032157534497266,-1.583736354171352,2.1210159726498024,0.2325959920931518,0.0,0.2157782089630761,2.2129793616141105,0.8015326655078732,1.0433581784155155,1.0098856618092114,4.332033612811313,-0.3742636738883058,v1,2,placebo,001,3.3233232498168945,8.448448181152344,0.008408136665821075,-0.002887152135372162
1908,2.9108136235444375,-1.273277010593945,1.4703626172179063,0.0242072256514707,0.0,0.01034809970204234,2.414720963121313,0.7613398572442066,1.642262211270197,1.1529237495350861,3.177116664008256,-0.41235163040483297,v1,2,placebo,001,2.7627627849578857,7.087087154388428,0.006928618066012859,-0.0021989941596984863
1909,2.799452625289437,-0.8683813879879079,1.4332122655530042,0.025238938415971177,0.0,0.011688415569410783,2.1879249394706384,0.7679412759805128,1.5265882047321362,1.0792656752459822,2.931044393427661,-0.30078525193952094,v1,2,placebo,001,2.60260272026062,6.846847057342529,0.006774275563657284,-0.001980703556910157
1917,2.9762802989301074,-0.7819613182744976,1.6434843328904845,0.09229956255317893,0.0,0.07976015923244725,1.780414226507629,0.7537457725076904,1.0833168232132269,1.0141386736520743,3.077289053871456,-0.25692449577547366,v1,2,placebo,001,2.60260272026062,6.6866865158081055,0.006268799304962158,-0.0020228326320648193
1918,2.7078042545983885,-0.7199526560786312,1.2978697115602547,0.023207777782440635,0.0,0.008861600437624758,2.1971360151445776,0.7720787603043944,1.6928787193155588,1.0942846268284172,2.801880744824057,-0.2598683810422295,v1,2,placebo,001,2.4424424171447754,6.446446418762207,0.007171891164034605,-0.001958688721060753
1923,1.878693922562572,-0.5546747806477313,1.5077506089188457,0.13238732041176227,0.0,0.12461081781313221,1.5536775303433308,0.4365517440774568,1.0304605557131346,0.999475376488998,1.9588657347965819,-0.2870886192218654,v1,2,placebo,001,2.4424424171447754,6.126126289367676,0.0038875937461853027,-0.0010335873812437057
1924,1.7559769205083635,-0.3406234546573058,1.4988428062484238,0.18680377891541958,0.0,0.17962329581506106,1.5252633560336022,0.48807981697300595,1.017627298656694,0.9957595970776657,1.788708831314005,-0.19159993365781025,v1,2,placebo,001,2.4424424171447754,6.206206321716309,0.003589645028114319,-0.0007669590413570404
