,x,y,prf_size,prf_ampl,bold_bsl,r2,ecc,polar,roi,session,ses,subject,fwhmax,halfmax
152972,-1.4654739604849707,0.7615176511440302,0.6128125902050596,0.026590367341758715,0.0,0.3845905733617152,1.6515214385116006,2.66235744366298,V2,3,memantine,001,1.4814814329147339,0.013288090005517006
152977,-2.157559007864251,0.23231105849007988,0.8762504912196308,0.022165370681469742,0.0,0.5668495940505762,2.1700297924943226,3.0343327892744925,V2,3,memantine,001,2.0420420169830322,0.01107979379594326
152978,-2.2392445545207473,0.05236009095281489,0.8657787293826362,0.02146955979250866,0.0,0.4101981231237898,2.239856636946974,3.118213987265255,V2,3,memantine,001,2.0420420169830322,0.010731910355389118
152979,-2.077513591661221,0.11372529440585358,0.743457505507789,0.03425083353007528,0.0,0.3921891369097046,2.0806239847999457,3.086906175059459,V2,3,memantine,001,1.7217217683792114,0.017119210213422775
152980,-1.5402094925277887,1.0999221483988317,0.6648584552160957,0.05076722094864976,0.0,0.4747448628825419,1.8926367885600794,2.5214409758676593,V2,3,memantine,001,1.5615615844726562,0.025372104719281197
152981,-1.425254819306469,0.9299065259117257,0.8034772923241075,0.029343426982210083,0.0,0.4302611855466806,1.7017865456306587,2.563497523586045,V2,3,memantine,001,1.881881833076477,0.014667159877717495
152985,-1.290561350710188,-0.10399600217032895,0.7193667686940746,0.047887493892046794,0.0,0.537413082534582,1.2947446730588685,-3.06118440550253,V2,3,memantine,001,1.7217217683792114,0.02393447607755661
152986,-1.8032463149640585,-0.19797824356112667,0.8627440296188272,0.029496906352077613,0.0,0.5680558728434306,1.8140817669981155,-3.0322407137274294,V2,3,memantine,001,2.0420420169830322,0.014744482934474945
152993,-1.090383360123136,-0.28675051353998,0.7161506390375693,0.06013108929483879,0.0,0.48880567815862264,1.127458083056245,-2.8844340344298054,V2,3,memantine,001,1.7217217683792114,0.030053798109292984
152995,-1.9460704117025345,0.7888334505033457,0.8746706779626663,0.020181530944635043,0.0,0.219632895861132,2.0998686292092383,2.7564854651232755,V2,3,memantine,001,2.0420420169830322,0.010088122449815273
